"campaignID";"profilID";"siteID";"insurer";"coverage";"prix";"fees";"date_extraction";"date_aspiration";"flag_parsing";"wrong_price";"id";"status";"year";"month";"week";"type"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"AFI-ESCA";"Formule Optimum";"4886";"20";"2017-02-28";"2017-02-28";"";"";"129";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"SIMPL'ASSUR";"Formule Optimum";"5099";"10";"2017-02-28";"2017-02-28";"";"";"130";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"HODEVA";"Formule Optimum";"5905";"50";"2017-02-28";"2017-02-28";"";"";"131";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"MAAF Assurances";"Formule Optimum";"8746";"Gratuits";"2017-02-28";"2017-02-28";"";"";"132";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"Groupe AVIVA";"Formule Optimum";"8760";"20";"2017-02-28";"2017-02-28";"";"";"133";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"Zen'up";"Formule Optimum";"9251";"20";"2017-02-28";"2017-02-28";"";"";"134";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_113";"ASSURLAND_LOAN";"CSF Assurances";"Formule Optimum";"13797";"Gratuits";"2017-02-28";"2017-02-28";"";"";"135";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"AsCourtage";"Minimum";"8443";"350";"2017-02-28";"2017-02-28";"";"";"136";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"AFI-ESCA";"Minimum";"12050";"20";"2017-02-28";"2017-02-28";"";"";"137";"OK";"2017";"2";"9";"RECURRENT"
"FL_ASSURLAND_LOAN_LOAN2017_Y17W09_RECURRENT_RRLTBQYSU0";"LOAN2017_366";"ASSURLAND_LOAN";"AXA";"Minimum";"13473";"30
";"2017-02-28";"2017-02-28";"";"";"138";"OK";"2017";"2";"9";"RECURRENT"
